id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7302293350,vermont,8995,2011.0,toyota,prius,excellent,4 cylinders,hybrid,119151.0,clean,automatic,JTDKN3DU4B1450109,fwd,,,,vt
7316504279,san diego,10000,2013.0,ford,escape,good,,gas,73728.0,clean,automatic,,,,,silver,ca
7315416868,gold country,33590,2014.0,toyota,tundra crewmax sr5 pickup,good,,other,55251.0,clean,other,5TFEY5F15EX169621,,,pickup,red,ca
7316080813,jacksonville,3000,2008.0,nissan,versa 1.8 s,good,4 cylinders,gas,169754.0,clean,manual,,fwd,compact,hatchback,black,fl
7315566484,kennewick-pasco-richland,71999,2019.0,chevrolet,silverado durmax hd,,,diesel,29723.0,clean,automatic,1GC4KXEY8KF119921,4wd,,truck,white,wa
7314523910,charlotte,37999,2017.0,gmc,sierra,,,gas,78570.0,clean,automatic,3GTU2NEC2HG380350,4wd,,pickup,silver,nc
7314482353,columbia / jeff city,26990,2018.0,audi,a4 premium sedan 4d,good,,gas,17667.0,clean,automatic,WAUDNAF41JA092277,,,sedan,red,mo
7316446231,central NJ,9995,2010.0,lexus,hs 250h,excellent,4 cylinders,gas,94643.0,clean,automatic,,fwd,,,silver,nj
7314321699,lehigh valley,38999,2018.0,dodge,durango,,,gas,42455.0,clean,automatic,1C4SDJCTXJC289543,4wd,,,,pa
7306315200,mobile,6599,2004.0,gmc,sierra,good,8 cylinders,gas,223500.0,clean,automatic,,rwd,mid-size,truck,silver,al
7310453954,fort collins / north CO,19194,2017.0,honda,cr-v ex-l,good,,other,101774.0,clean,automatic,2HKRW2H85HH663526,,,other,white,co
7315573814,pittsburgh,5800,2009.0,toyota,camry le,like new,4 cylinders,hybrid,147212.0,clean,automatic,,,full-size,,grey,pa
7309532055,south jersey,6500,2003.0,cadillac,escalade luxury,excellent,8 cylinders,gas,138197.0,clean,automatic,1GYEK63N23R303656,4wd,full-size,SUV,silver,nj
7304731898,columbia,0,2013.0,mercedes-benz,s-class,,6 cylinders,diesel,90886.0,clean,automatic,WDDNG8DB0DA525593,4wd,full-size,sedan,red,sc
7312050541,redding,6995,2005.0,mercedes-benz,e-class,excellent,,gas,126810.0,clean,automatic,WDBUF82J95X174179,4wd,,sedan,black,ca
7311121313,louisville,1600,2007.0,chevrolet,cobalt,excellent,,gas,15.0,clean,automatic,,,,,,ky
7316802732,tucson,26995,2017.0,nissan,nv,good,6 cylinders,gas,52491.0,clean,automatic,1N6BF0LY0HN809437,rwd,full-size,van,white,az
7306331646,asheville,3250,1996.0,,genesis,good,,diesel,203000.0,clean,automatic,4DRGSAANOTA073727,,,bus,white,nc
7303308859,flint,11995,2015.0,dodge,journey r/t,,6 cylinders,gas,98591.0,clean,automatic,3C4PDDFG9FT544569,4wd,,SUV,silver,mi
7304413543,moses lake,122,2014.0,ford,focus se,excellent,4 cylinders,gas,92167.0,,automatic,1FADP3F28EL383236,,,sedan,,wa
7313906183,southern illinois,10995,2012.0,gmc,acadia,good,,gas,123420.0,clean,automatic,1GKKVRED1CJ253681,4wd,,SUV,grey,il
7315128609,oklahoma city,27995,2013.0,chevrolet,silverado 2500 hd crew cab,,8 cylinders,diesel,268404.0,clean,automatic,1GC1KXC83DF146405,4wd,,pickup,white,ok
7313030225,memphis,34590,2016.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499.0,clean,other,1GCVKREH6GZ228691,4wd,,pickup,silver,tn
7309539761,grand rapids,35986,2019.0,volvo,xc40,excellent,4 cylinders,gas,29401.0,clean,automatic,YV4162UKXK2053478,4wd,full-size,SUV,blue,mi
7308189249,rhode island,9995,2011.0,chevrolet,traverse,excellent,,gas,119997.0,clean,automatic,1GNKVJED4BJ341157,4wd,,SUV,,ri
7316444093,seattle-tacoma,59999,1991.0,bmw,m3,excellent,,gas,147213.0,clean,manual,WBSAK0317MAE34611,rwd,,coupe,grey,wa
7303673544,hickory / lenoir,17278,2018.0,nissan,altima,excellent,4 cylinders,gas,64977.0,clean,automatic,1N4AL3AP4JC235483,fwd,,sedan,silver,nc
7312937335,chico,8995,2012.0,toyota,corolla le,excellent,4 cylinders,gas,133713.0,clean,automatic,,fwd,compact,sedan,,ca
7313644897,pittsburgh,13000,2013.0,nissan,maxima,excellent,6 cylinders,gas,71000.0,clean,automatic,,fwd,full-size,sedan,white,pa
7311865993,topeka,29590,2017.0,ford,expedition xlt sport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,ks
7306695169,parkersburg-marietta,36590,2018.0,bmw,4 series 430i convertible 2d,good,,gas,29158.0,clean,other,WBA4Z1C58JEC60266,rwd,,convertible,white,oh
7316471632,south florida,14000,2003.0,mercedes-benz,500sl,excellent,8 cylinders,gas,58000.0,clean,automatic,,rwd,compact,convertible,silver,fl
7316254005,phoenix,10988,2011.0,jeep,liberty,,,gas,95020.0,clean,automatic,1J4PN2GK2BW579618,4wd,,SUV,,az
7303675372,myrtle beach,24990,2018.0,cadillac,cts sedan 4d,good,,gas,70471.0,clean,other,1G6AP5SX4J0140628,rwd,,sedan,black,sc
7311353150,pittsburgh,0,2015.0,kia,forte ex 5,excellent,,gas,17100.0,clean,automatic,,,,hatchback,brown,pa
7304849459,kenosha-racine,3999,2006.0,honda,odyssey,like new,6 cylinders,gas,151387.0,clean,automatic,,fwd,,mini-van,,wi
7313406489,colorado springs,17590,2018.0,subaru,impreza,,4 cylinders,gas,21778.0,clean,manual,,4wd,mid-size,sedan,silver,co
7309851385,athens,8995,2008.0,mercedes-benz,e-class,excellent,,gas,112214.0,clean,automatic,WDBUF56X68B283424,rwd,,sedan,silver,ga
7312824955,fort collins / north CO,26990,2017.0,mazda,mx-5 miata grand touring,good,,gas,4068.0,clean,other,JM1NDAD77H0123765,rwd,,other,red,co
7308007964,louisville,3995,2003.0,mercedes-benz,benz c230,excellent,4 cylinders,gas,1000.0,clean,automatic,,,,,,ky
7314517796,fresno / madera,0,2018.0,chevrolet,silverado 1500,excellent,,gas,18658.0,clean,automatic,,4wd,,,,ca
7309282755,philadelphia,0,2014.0,tesla,model s,,,electric,108950.0,clean,automatic,5YJSA1H11EFP30663,rwd,full-size,hatchback,white,pa
7314719566,tampa bay area,8250,2010.0,gmc,savana g 3500,good,8 cylinders,gas,196000.0,clean,automatic,1GT2GUBG2A1117502,rwd,full-size,van,white,fl
7315128387,milwaukee,5999,2010.0,volkswagen,jetta,,,gas,116330.0,clean,automatic,,,,,,wi
7309367730,maine,12988,2007.0,jeep,wrangler,,,gas,154989.0,clean,other,1J8FA54137L134302,4wd,,,green,me
7315336521,santa fe / taos,37900,,,Grand Caravan,,6 cylinders,,19.0,clean,automatic,2C7WDGBG5KR780137,fwd,,,black,nm
7312051838,space coast,18500,2006.0,dodge,charger daytona r/t,like new,8 cylinders,gas,31859.0,clean,automatic,2B3LA53H06H483519,rwd,full-size,sedan,red,fl
7315362376,raleigh / durham / CH,29988,2014.0,ford,f250 super duty,,,gas,11845.0,clean,automatic,1FTBF2A68EEB04929,,,,,nc
7312006945,rhode island,3499,2000.0,volvo,v40,,,gas,89000.0,clean,automatic,,,,,,ri
7312800969,"kansas city, MO",6995,2005.0,hyundai,sonata,,,gas,135243.0,clean,automatic,,,,,,ks
7311486375,south bend / michiana,10500,2008.0,audi,s6,excellent,10 cylinders,gas,128000.0,clean,automatic,,4wd,full-size,sedan,black,in
7307725354,grand rapids,16995,2003.0,chevrolet,silverado 2500hd,,8 cylinders,gas,101219.0,clean,automatic,1GCHK23UX3F126147,4wd,,truck,,mi
7307398386,youngstown,7495,2018.0,ford,fiesta,like new,4 cylinders,gas,29500.0,rebuilt,automatic,3FADP4BJ7JM138097,fwd,,sedan,silver,oh
7310106262,wenatchee,38999,2020.0,jeep,grand cherokee limited 4x4,,,gas,27785.0,clean,automatic,1C4RJFBG6LC288899,4wd,,SUV,black,wa
7310952100,lehigh valley,5900,2007.0,pontiac,g6 gt 2dr convertible,good,6 cylinders,gas,105024.0,,automatic,1G2ZH36N374159719,,,convertible,,pa
7310345765,albuquerque,27985,2012.0,ram,3500 longhorn 4x4,,,diesel,381465.0,clean,automatic,,,,,,nm
7306927710,louisville,10995,2011.0,toyota,camry,good,4 cylinders,gas,81914.0,clean,automatic,4T4BF3EK2BR123024,fwd,,sedan,blue,ky
7314941359,san diego,5900,2008.0,,scion tc,like new,4 cylinders,gas,120000.0,clean,manual,,rwd,compact,hatchback,black,ca
7305681831,kennewick-pasco-richland,39999,2019.0,ram,1500 classic slt 4x4,,,gas,21001.0,clean,automatic,1C6RR7LT1KS602285,4wd,,truck,silver,wa
7306015913,humboldt county,14995,2019.0,hyundai,accent,,4 cylinders,gas,59977.0,clean,automatic,,fwd,,,silver,ca
7311300321,louisville,21590,2016.0,ram,1500 regular cab tradesman,good,6 cylinders,gas,35391.0,clean,other,3C6JR6AG7GG225053,,,pickup,black,ky
7306702359,bakersfield,24990,2019.0,ram,pickup 1500 classic,excellent,,gas,21000.0,clean,automatic,3C6JR6DTXKG536185,,,pickup,white,ca
7303329592,billings,24995,2014.0,jeep,grand cherokee,good,8 cylinders,gas,95704.0,clean,automatic,1C4RJFJT2EC280865,4wd,full-size,SUV,white,mt
7316207325,orange county,580,2017.0,tesla,model s 75,,,electric,18330.0,clean,automatic,5YJSA1E16HF211312,rwd,,hatchback,,ca
7312563871,wichita,47400,2017.0,audi,a7,,,gas,28155.0,clean,automatic,,,,hatchback,,ks
7311536672,lehigh valley,16499,2015.0,honda,civic si coupe,excellent,4 cylinders,gas,96.0,clean,manual,2HGFG4A59FH702430,fwd,mid-size,sedan,red,pa
7311340273,eastern panhandle,5000,2013.0,ford,f-150,good,,gas,209000.0,clean,automatic,,,,,,wv
7312757016,new hampshire,23880,2018.0,volkswagen,tiguan,,,gas,22568.0,clean,automatic,3VV2B7AX8JM161591,,,,,nh
7302559314,grand forks,12990,2015.0,ram,promaster city cargo van,good,4 cylinders,gas,101360.0,clean,automatic,ZFBERFBT1F6A73153,fwd,full-size,mini-van,black,nd
7316085612,anchorage / mat-su,3500,2003.0,chevrolet,avalanche,,,gas,180000.0,clean,automatic,,,,,,ak
7304653087,gold country,5750,2007.0,toyota,prius touring,,,,179100.0,clean,other,JTDKB20U477663493,fwd,,hatchback,,ca
7303680056,ocala,47995,2017.0,ram,2500,,8 cylinders,gas,58225.0,clean,automatic,3C6UR5CJ2HG644283,4wd,,truck,,fl
7306131127,southern illinois,38590,2020.0,jaguar,e-pace p250 sport utility,good,,other,1372.0,clean,other,SADFK2FX2L1Z76529,,,SUV,black,il
7314862381,san diego,12700,2007.0,jeep,wrangler x,fair,6 cylinders,gas,60798.0,salvage,manual,,4wd,,SUV,grey,ca
7314794910,albuquerque,34990,2020.0,jeep,wrangler sport suv 2d,good,6 cylinders,gas,3181.0,clean,other,1C4GJXAG5LW175801,4wd,,other,,nm
7314839609,north jersey,2800,2004.0,mitsubishi,endeavor,fair,6 cylinders,gas,143000.0,clean,automatic,,fwd,,,silver,nj
7306707364,appleton-oshkosh-FDL,19995,2020.0,mercedes-benz,benz e350,,4 cylinders,gas,2690.0,salvage,automatic,,rwd,,,,wi
7314066144,boise,41999,2018.0,gmc,canyon durmax slt 4x4 truck,,,diesel,20417.0,clean,automatic,1GTP6DE15J1114111,4wd,,truck,blue,id
7316698287,portland,16995,2013.0,honda,cr-v,excellent,,gas,67015.0,clean,automatic,2HKRM4H37DH667593,,,,blue,or
7311326562,southwest VA,38900,2012.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,132000.0,clean,automatic,1GC1KYC84CF110727,4wd,full-size,truck,silver,va
7315115403,tampa bay area,9995,2006.0,chevrolet,silverado 2500hd,,,gas,235574.0,clean,automatic,1GCHC23U86F184369,,,other,white,fl
7315885875,austin,56995,2016.0,ram,2500,,,other,42533.0,clean,automatic,3C6UR5FL1GG257090,4wd,,pickup,white,tx
7306082199,charlottesville,27590,2016.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,40762.0,clean,automatic,5FRYD4H45GB048531,,,SUV,,va
7312792844,ashtabula,37590,2012.0,chevrolet,corvette coupe 2d,good,,other,30323.0,clean,other,1G1YG2DW8C5107046,rwd,,coupe,black,oh
7314025210,twin falls,0,2014.0,,CountryAuto,,,other,127980.0,clean,other,,,,,,id
7311485348,huntington-ashland,8950,2008.0,chevrolet,silverado 1500,good,8 cylinders,gas,190507.0,clean,automatic,1GCEK14088E218279,4wd,full-size,truck,white,ky
7305578475,lawton,38590,2020.0,jaguar,e-pace p250 sport utility,good,,other,1372.0,clean,other,SADFK2FX2L1Z76529,,,SUV,black,ok
7303756213,lawrence,13995,2013.0,ford,explorer,,6 cylinders,gas,179895.0,clean,,1FM5K8GT4DGC90802,,,SUV,white,ks
7313350153,medford-ashland,0,2017.0,hyundai,elantra,,4 cylinders,gas,79592.0,clean,automatic,KMHD84LF5HU165110,fwd,,sedan,,or
7305652456,brunswick,14990,2016.0,,Scion iM Hatchback 4D,good,,gas,65203.0,clean,other,JTNKARJE4GJ508198,fwd,,hatchback,red,ga
7315379461,new haven,33590,2014.0,toyota,tundra crewmax sr5 pickup,good,,other,55251.0,clean,other,5TFEY5F15EX169621,,,pickup,red,ct
7306245567,greenville / upstate,3900,2000.0,toyota,solara,excellent,4 cylinders,gas,171000.0,clean,automatic,,fwd,mid-size,coupe,silver,sc
7314038955,holland,0,2016.0,chevrolet,suburban,excellent,,gas,121436.0,clean,automatic,1GNSKJKC0GR212216,4wd,,sedan,black,mi
7311310803,milwaukee,26990,2016.0,mazda,mx-5 miata grand touring,good,,gas,7512.0,clean,other,JM1NDAD79G0101815,rwd,,other,red,wi
7312934970,corvallis/albany,0,2019.0,volvo,xc60,,4 cylinders,gas,21255.0,clean,automatic,LYV102RM6KB176675,4wd,,SUV,,or
7313926520,nashville,3500,2002.0,dodge,stratus se,excellent,6 cylinders,gas,189888.0,clean,automatic,1B3EL46R22N311060,fwd,mid-size,sedan,white,tn
7306855009,joplin,0,2020.0,bmw,x3 sdrive30i,good,,other,34140.0,clean,automatic,5UXTY3C07LLU71762,rwd,,SUV,silver,mo
7316353210,modesto,10900,2014.0,buick,regal sport touring sedan,excellent,4 cylinders,gas,148012.0,clean,automatic,2G4GL5EX3H9101913,fwd,mid-size,sedan,black,ca
7313369524,"washington, DC",9000,2009.0,acura,tl,excellent,6 cylinders,gas,161900.0,clean,automatic,,fwd,mid-size,sedan,,dc
7304396124,bemidji,32000,2018.0,gmc,acadia,,6 cylinders,gas,31256.0,clean,automatic,1GKKNWLS3JZ152219,4wd,,SUV,red,mn
7316849350,ames,10900,2011.0,honda,fit,good,4 cylinders,gas,48831.0,clean,manual,JHMGE8G35BC007444,fwd,,hatchback,grey,ia
7309678346,fresno / madera,1875,2004.0,volkswagen,jetta gls,good,4 cylinders,gas,81562.0,clean,manual,,fwd,compact,sedan,silver,ca
7305703426,cleveland,21000,2008.0,subaru,wrx sti,good,4 cylinders,gas,0.0,clean,manual,,4wd,compact,hatchback,grey,oh
7316778734,fayetteville,0,2017.0,ford,f-250 super duty,,8 cylinders,gas,31302.0,clean,automatic,,4wd,full-size,pickup,red,nc
7311106455,el paso,17777,2015.0,ford,explorer,excellent,6 cylinders,gas,101380.0,clean,automatic,1FM5K7D89FGC04784,fwd,,SUV,black,tx
7311677241,anchorage / mat-su,29995,2019.0,ford,fusion sport awd,excellent,6 cylinders,gas,17168.0,clean,automatic,3FA6P0VP0KR136231,4wd,,sedan,white,ak
7302825184,fort wayne,7995,2011.0,ford,escape limited,excellent,6 cylinders,gas,120390.0,clean,automatic,1FMCU9EG5BKA06939,4wd,mid-size,SUV,silver,in
7310798491,jacksonville,12931,2014.0,hyundai,azera,,6 cylinders,gas,90050.0,clean,automatic,KMHFH4JG5EA375482,fwd,full-size,sedan,black,nc
7311488212,boulder,27590,2018.0,audi,q3 sport premium utility 4d,good,,gas,11260.0,clean,other,WA1BCCFS9JR025027,fwd,,SUV,red,co
7316096757,eugene,1000,1991.0,nissan,d21 hardbody,fair,6 cylinders,gas,109554.0,clean,automatic,,rwd,compact,pickup,custom,or
7306688007,cincinnati,21995,2015.0,chevrolet,silverado 3500hd,excellent,8 cylinders,gas,124000.0,clean,automatic,,rwd,,,white,oh
7310004606,saginaw-midland-baycity,7950,2013.0,ford,focus,excellent,4 cylinders,gas,73976.0,clean,automatic,1FADP3K22DL356148,fwd,,hatchback,silver,mi
7304626231,binghamton,24990,2020.0,hyundai,santa fe 2.4 sel sport,good,,other,11741.0,clean,other,5NMS33ADXLH226652,,,SUV,blue,ny
7315026281,baltimore,12990,2017.0,ford,c-max,,,hybrid,64315.0,clean,automatic,1FADP5EU0HL113887,,full-size,hatchback,,md
7310872174,raleigh / durham / CH,30990,2019.0,honda,ridgeline sport pickup 4d,good,6 cylinders,gas,17401.0,clean,other,5FPYK2F14KB002712,,,pickup,white,nc
7312003362,reno / tahoe,25000,2018.0,mini,cooper countryman s all4,excellent,4 cylinders,gas,20600.0,clean,automatic,,4wd,compact,hatchback,silver,ca
7314541692,chicago,34654,2018.0,jeep,wrangler jk,,,gas,20344.0,clean,automatic,1C4BJWDG7JL910664,4wd,,SUV,white,il
7308209035,greensboro,0,2012.0,ford,f-150,,6 cylinders,gas,147155.0,clean,automatic,1FTFW1ET5CFC33374,4wd,full-size,pickup,silver,nc
7308785315,central NJ,36590,2019.0,gmc,sierra 1500 limited double,good,8 cylinders,gas,14222.0,clean,other,2GTV2LECXK1123316,4wd,,pickup,blue,nj
7309191028,cincinnati,26788,2016.0,jeep,wrangler,,,gas,52640.0,clean,automatic,1C4AJWAG2GL287723,4wd,,,blue,oh
7316482208,fargo / moorhead,11990,2016.0,chrysler,town & country touring,excellent,6 cylinders,gas,113643.0,clean,automatic,,fwd,full-size,mini-van,blue,mn
7306670073,pittsburgh,49990,2018.0,bmw,x5 xdrive50i sport utility,good,8 cylinders,gas,22118.0,clean,automatic,5UXKR6C53J0U14401,,,other,blue,pa
7312607277,long island,10500,2011.0,,Prius Five Tech Pgk,excellent,4 cylinders,hybrid,90000.0,clean,automatic,,fwd,mid-size,hatchback,grey,ny
7313744048,st joseph,29990,2018.0,chevrolet,colorado crew cab work,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,,pickup,red,mo
7313493746,anchorage / mat-su,21995,2019.0,honda,hr-v lx awd,excellent,4 cylinders,gas,13155.0,clean,automatic,3CZRU6H3XKM743661,4wd,,SUV,silver,ak
7314050767,medford-ashland,10999,2012.0,ford,escape xlt,,6 cylinders,gas,117700.0,clean,automatic,,4wd,compact,SUV,grey,or
7310432073,rhode island,4200,2012.0,jeep,patriot sport,good,4 cylinders,gas,149409.0,clean,automatic,1C4NJRBB5CD610978,4wd,,SUV,silver,ri
7316311778,dallas / fort worth,12000,2017.0,ford,focus,good,4 cylinders,gas,50258.0,clean,automatic,,fwd,mid-size,sedan,white,tx
7311866035,monterey bay,29590,2017.0,ford,expedition xlt sport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,ca
7314872604,charleston,30000,2015.0,gmc,sierra 3500hd,,8 cylinders,gas,135423.0,clean,automatic,1GD421CG2FF141096,4wd,,truck,white,wv
7303137106,jackson,27950,1966.0,chevrolet,impala convertible,good,8 cylinders,gas,82996.0,clean,manual,,rwd,mid-size,convertible,black,tn
7316707020,pittsburgh,8900,2013.0,ford,e-series cargo van,,,other,141299.0,salvage,automatic,1FTNE2EW4DDA15826,rwd,,van,,pa
7309740313,bakersfield,27990,2018.0,alfa-romeo,romeo stelvio ti sport,good,,other,28347.0,clean,other,ZASFAKBN7J7B89841,,,hatchback,white,ca
7314100249,st george,37995,2018.0,ford,f-150,,8 cylinders,gas,37069.0,clean,automatic,1FTEW1E53JKE01286,4wd,,,white,ut
7306676052,gainesville,33590,2020.0,acura,rdx sport utility 4d,good,,gas,13623.0,clean,other,5J8TC1H33LL013841,fwd,,SUV,,fl
7315426045,sacramento,52777,2015.0,ram,3500,,,diesel,67747.0,clean,automatic,3C63RRGL7FG617169,4wd,,pickup,white,ca
7308207255,raleigh / durham / CH,5490,2009.0,nissan,versa,,,gas,95276.0,clean,automatic,3N1BC13E19L438235,fwd,,,,nc
7316808121,phoenix,8500,2015.0,dodge,grand caravan,like new,6 cylinders,gas,114300.0,clean,automatic,,fwd,full-size,mini-van,white,az
7313316237,grand rapids,9995,2011.0,ford,f-150,,,gas,180113.0,clean,automatic,,,,,,mi
7315348015,boston,3495,2011.0,dodge,caliber express 5 spd,like new,5 cylinders,gas,115000.0,clean,manual,,rwd,,SUV,black,ma
7309841532,twin tiers NY/PA,26990,2018.0,acura,rdx technology and,good,6 cylinders,gas,30386.0,clean,other,5J8TB3H59JL009998,fwd,,other,silver,ny
7314950193,asheville,40000,2017.0,gmc,sierra 1500 denali,excellent,8 cylinders,gas,43000.0,salvage,automatic,,,,truck,black,nc
7315504864,houston,2400,1997.0,ford,f450 super duty,good,8 cylinders,diesel,160000.0,clean,automatic,,rwd,full-size,pickup,white,tx
7305862554,huntington-ashland,23995,2016.0,dodge,charger,good,,gas,73903.0,clean,automatic,2C3CDXHG6GH292629,rwd,,sedan,grey,ky
7303131943,watertown,22900,2017.0,honda,pilot,excellent,6 cylinders,gas,74206.0,clean,automatic,5FNYF6H5XHB066038,4wd,full-size,SUV,black,ny
7305070863,north mississippi,29990,2018.0,audi,a6 2.0t premium plus sedan,good,,other,24996.0,clean,automatic,WAUG8AFC8JN040987,,,sedan,silver,ms
7316661183,rhode island,10495,2016.0,chevrolet,cruze limited,excellent,4 cylinders,gas,89.0,clean,automatic,,fwd,,sedan,silver,ri
7310883182,jacksonville,13900,2012.0,bmw,528i,excellent,4 cylinders,gas,108196.0,clean,automatic,WBAXG5C59CDX06246,rwd,full-size,sedan,blue,fl
7311253998,el paso,34990,2018.0,jeep,wrangler unlimited all new,good,,other,13992.0,clean,other,1C4HJXDG1JW171810,4wd,,other,,tx
7311817374,austin,21998,2019.0,hyundai,tucson,,,gas,93259.0,clean,automatic,KM8J33A49KU853129,,,SUV,white,tx
7314521378,bowling green,11882,2016.0,,#NAME?,excellent,,gas,124021.0,rebuilt,automatic,ZFBERFAT5G6B01491,,,,white,ky
7306277811,jacksonville,13999,2014.0,nissan,pathfinder sv,excellent,6 cylinders,gas,90484.0,clean,automatic,5N1AR2MN3EC600542,,,SUV,red,fl
7311536634,"kansas city, MO",37647,2015.0,jeep,wrangler unlimited,,,gas,36767.0,clean,automatic,,4wd,,convertible,,ks
7313375903,cedar rapids,8450,2002.0,ford,f 350sd,excellent,8 cylinders,diesel,347472.0,clean,automatic,1FTSW31F92EB62548,4wd,,truck,white,ia
7316790425,minneapolis / st paul,27495,2017.0,ford,explorer limited,,6 cylinders,gas,65616.0,clean,automatic,1FM5K8F83HGE26646,4wd,,SUV,white,mn
7310460262,oklahoma city,31990,2019.0,chrysler,pacifica limited,good,6 cylinders,gas,34925.0,clean,other,2C4RC1GG9KR731896,fwd,,van,white,ok
7310800346,western maryland,6500,2000.0,gmc,jimmy slt,like new,6 cylinders,gas,135000.0,clean,automatic,,4wd,mid-size,SUV,red,md
7304243419,fort collins / north CO,25590,2020.0,gmc,terrain slt sport utility 4d,good,,other,12312.0,clean,other,3GKALPEX4LL243476,,,SUV,black,co
7315046680,redding,7000,1985.0,jaguar,xjs,fair,,gas,58025.0,clean,automatic,,,mid-size,coupe,custom,ca
7302616279,norfolk / hampton roads,7250,2001.0,ford,f-150,like new,8 cylinders,gas,225840.0,clean,automatic,,rwd,full-size,truck,yellow,va
7305734896,columbia / jeff city,35590,2018.0,jaguar,f-pace 35t premium sport,good,,other,35560.0,clean,other,SADCJ2EV8JA263959,,,SUV,blue,mo
7316710045,nashville,8995,2005.0,ram,,excellent,8 cylinders,gas,149828.0,clean,automatic,1D7HA16N15J589110,rwd,full-size,truck,red,tn
7314723210,maine,32990,2019.0,nissan,pathfinder,,,gas,32260.0,clean,automatic,5N1DR2MM7KC578528,4wd,,wagon,white,me
7315635554,ventura county,8999,2013.0,mazda,mazda3 i sv sedan 4d,excellent,4 cylinders,gas,90910.0,,manual,JM1BL1TG6D1813809,,,sedan,,ca
7314278019,akron / canton,3600,1987.0,,oldsmobile cutlass supreme,,,gas,120000.0,clean,automatic,,,,,,oh
7315466700,inland empire,309,2013.0,toyota,sienna,like new,6 cylinders,gas,65466.0,clean,automatic,5TDXK3DC8DS309748,fwd,,mini-van,black,ca
7304857215,space coast,8745,2009.0,cadillac,dts,excellent,,gas,93955.0,clean,automatic,1G6KD57Y69U146627,,,sedan,red,fl
7314610192,bismarck,6000,2011.0,honda,accord se sedan,fair,4 cylinders,gas,141680.0,clean,automatic,,fwd,,sedan,silver,nd
7303835314,waterloo / cedar falls,24900,2018.0,honda,cr-v,good,4 cylinders,gas,19085.0,clean,automatic,7FARW2H89JE088842,4wd,,wagon,black,ia
7305208990,columbus,32590,2017.0,volvo,s90 t6 inscription sedan,good,,gas,10653.0,clean,other,YV1A22ML4H1005927,,,sedan,,ga
7313522324,inland empire,0,2013.0,ford,fusion,,,gas,93018.0,clean,automatic,3FA6P0HR2DR362383,fwd,full-size,sedan,silver,ca
7312927341,southwest michigan,11995,2012.0,ram,1500,,,gas,1.0,clean,automatic,,,,,,mi
7313383918,grand rapids,8500,2006.0,toyota,tundra sr5,good,,gas,150000.0,rebuilt,automatic,,4wd,full-size,truck,red,mi
7314860735,merced,11438,2015.0,toyota,corolla le,good,4 cylinders,gas,125515.0,clean,automatic,2T1BURHE1FC399758,fwd,,sedan,,ca
7303688325,olympic peninsula,35999,2018.0,ford,f-150,,8 cylinders,gas,62994.0,clean,automatic,1FTFW1E51JFA24034,4wd,,truck,white,wa
7307759799,olympic peninsula,37999,2018.0,kia,stinger,,6 cylinders,gas,43128.0,clean,automatic,KNAE55LC2J6023074,4wd,,sedan,blue,wa
7304314808,ann arbor,4995,2010.0,dodge,grand caravan,,,gas,154687.0,clean,automatic,,,,,,mi
7316763521,portland,38991,2018.0,toyota,4-runner,,,gas,57988.0,clean,automatic,JTEBU5JR1J5511241,4wd,,wagon,red,or
7314950666,corvallis/albany,26995,2018.0,audi,q5,excellent,,gas,86752.0,clean,automatic,WA1ANAFY4J2125625,4wd,,,,or
7314140257,medford-ashland,44900,2016.0,dodge,charger r/t scat pack,excellent,8 cylinders,gas,19886.0,clean,automatic,2C3CDXGJ1GH139153,rwd,,,black,or
7313141519,colorado springs,38999,2017.0,toyota,tundra,,8 cylinders,gas,100120.0,clean,automatic,,4wd,full-size,pickup,red,co
7305674566,ocala,700,2014.0,kia,forte,,,gas,98000.0,clean,automatic,,,,,,fl
7302520404,tallahassee,9495,2013.0,kia,optima lx,,,gas,157447.0,clean,automatic,,,,,,fl
7315882757,phoenix,44977,2020.0,,Mustang GT Premium,like new,8 cylinders,gas,22432.0,clean,automatic,1FA6P8CF5L5121365,rwd,mid-size,coupe,orange,az
7308147849,baltimore,9599,2013.0,hyundai,elantra,,4 cylinders,gas,63609.0,clean,automatic,5NPDH4AE0DH244767,fwd,,sedan,,md
7315755712,hawaii,16000,2002.0,chevrolet,corvette,,8 cylinders,gas,56904.0,clean,automatic,1G1YY32GX25121785,rwd,,convertible,silver,hi
7314876866,"st louis, MO",2500,2002.0,chevrolet,1500 tahoe,,8 cylinders,gas,300000.0,clean,automatic,1GNEK13V02J110967,4wd,,SUV,red,il
7306578137,toledo,7995,2009.0,ford,edge,,,gas,147507.0,clean,automatic,2FMDK49C59BA41229,,,SUV,,oh
7316686235,san antonio,16998,2004.0,ford,mustang mach 1,excellent,8 cylinders,gas,69580.0,clean,automatic,1FAFP42R94F163540,rwd,sub-compact,coupe,white,tx
